path,line,pattern,category,snippet
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,172,crop_path,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred30"", ""image_id"": 8, ""box_id"": ""pred30"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [3234.595458984375, 761.081298828125, 276.478515625, 235.19622802734375], ""crop_path"": ""crops/val/insulator_ok/val_img8_pred3"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,172,crops/val,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred30"", ""image_id"": 8, ""box_id"": ""pred30"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [3234.595458984375, 761.081298828125, 276.478515625, 235.19622802734375], ""crop_path"": ""crops/val/insulator_ok/val_img8_pred3"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,172,insulator_ok/,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred30"", ""image_id"": 8, ""box_id"": ""pred30"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [3234.595458984375, 761.081298828125, 276.478515625, 235.19622802734375], ""crop_path"": ""crops/val/insulator_ok/val_img8_pred3"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,173,crop_path,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred31"", ""image_id"": 8, ""box_id"": ""pred31"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [2732.6748046875, 3691.5693359375, 499.76171875, 283.678955078125], ""crop_path"": ""crops/val/defect_broken/val_img8_pred31.jpg"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,173,crops/val,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred31"", ""image_id"": 8, ""box_id"": ""pred31"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [2732.6748046875, 3691.5693359375, 499.76171875, 283.678955078125], ""crop_path"": ""crops/val/defect_broken/val_img8_pred31.jpg"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,173,defect_broken/,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred31"", ""image_id"": 8, ""box_id"": ""pred31"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [2732.6748046875, 3691.5693359375, 499.76171875, 283.678955078125], ""crop_path"": ""crops/val/defect_broken/val_img8_pred31.jpg"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,174,crop_path,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred32"", ""image_id"": 8, ""box_id"": ""pred32"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [3192.728271484375, 2159.55126953125, 242.492431640625, 232.87646484375], ""crop_path"": ""crops/val/insulator_ok/val_img8_pred3"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,174,crops/val,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred32"", ""image_id"": 8, ""box_id"": ""pred32"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [3192.728271484375, 2159.55126953125, 242.492431640625, 232.87646484375], ""crop_path"": ""crops/val/insulator_ok/val_img8_pred3"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,174,insulator_ok/,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred32"", ""image_id"": 8, ""box_id"": ""pred32"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [3192.728271484375, 2159.55126953125, 242.492431640625, 232.87646484375], ""crop_path"": ""crops/val/insulator_ok/val_img8_pred3"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,175,crop_path,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred33"", ""image_id"": 8, ""box_id"": ""pred33"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [2839.481201171875, 1856.05712890625, 439.69970703125, 981.08544921875], ""crop_path"": ""crops/val/insulator_ok/val_img8_pred33"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,175,crops/val,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred33"", ""image_id"": 8, ""box_id"": ""pred33"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [2839.481201171875, 1856.05712890625, 439.69970703125, 981.08544921875], ""crop_path"": ""crops/val/insulator_ok/val_img8_pred33"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,175,insulator_ok/,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred33"", ""image_id"": 8, ""box_id"": ""pred33"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [2839.481201171875, 1856.05712890625, 439.69970703125, 981.08544921875], ""crop_path"": ""crops/val/insulator_ok/val_img8_pred33"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,176,crop_path,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred34"", ""image_id"": 8, ""box_id"": ""pred34"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [2847.947265625, 1457.5252685546875, 491.91357421875, 289.7099609375], ""crop_path"": ""crops/val/defect_flashover/val_img8_pred"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,176,crops/val,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred34"", ""image_id"": 8, ""box_id"": ""pred34"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [2847.947265625, 1457.5252685546875, 491.91357421875, 289.7099609375], ""crop_path"": ""crops/val/defect_flashover/val_img8_pred"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,176,defect_flashover/,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred34"", ""image_id"": 8, ""box_id"": ""pred34"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [2847.947265625, 1457.5252685546875, 491.91357421875, 289.7099609375], ""crop_path"": ""crops/val/defect_flashover/val_img8_pred"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,177,crop_path,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred35"", ""image_id"": 8, ""box_id"": ""pred35"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [3251.504150390625, 1380.4256591796875, 232.095703125, 203.707275390625], ""crop_path"": ""crops/val/insulator_ok/val_img8_pred3"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,177,crops/val,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred35"", ""image_id"": 8, ""box_id"": ""pred35"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [3251.504150390625, 1380.4256591796875, 232.095703125, 203.707275390625], ""crop_path"": ""crops/val/insulator_ok/val_img8_pred3"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,177,insulator_ok/,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred35"", ""image_id"": 8, ""box_id"": ""pred35"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [3251.504150390625, 1380.4256591796875, 232.095703125, 203.707275390625], ""crop_path"": ""crops/val/insulator_ok/val_img8_pred3"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,178,crop_path,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred36"", ""image_id"": 8, ""box_id"": ""pred36"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [2830.60009765625, 2293.005126953125, 470.88916015625, 271.21533203125], ""crop_path"": ""crops/val/defect_broken/val_img8_pred3"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,178,crops/val,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred36"", ""image_id"": 8, ""box_id"": ""pred36"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [2830.60009765625, 2293.005126953125, 470.88916015625, 271.21533203125], ""crop_path"": ""crops/val/defect_broken/val_img8_pred3"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,178,defect_broken/,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred36"", ""image_id"": 8, ""box_id"": ""pred36"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [2830.60009765625, 2293.005126953125, 470.88916015625, 271.21533203125], ""crop_path"": ""crops/val/defect_broken/val_img8_pred3"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,179,crop_path,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred37"", ""image_id"": 8, ""box_id"": ""pred37"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [3249.73583984375, 1169.9139404296875, 240.513427734375, 226.0418701171875], ""crop_path"": ""crops/val/insulator_ok/val_img8_pr"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,179,crops/val,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred37"", ""image_id"": 8, ""box_id"": ""pred37"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [3249.73583984375, 1169.9139404296875, 240.513427734375, 226.0418701171875], ""crop_path"": ""crops/val/insulator_ok/val_img8_pr"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,179,insulator_ok/,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred37"", ""image_id"": 8, ""box_id"": ""pred37"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [3249.73583984375, 1169.9139404296875, 240.513427734375, 226.0418701171875], ""crop_path"": ""crops/val/insulator_ok/val_img8_pr"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,180,crop_path,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred38"", ""image_id"": 8, ""box_id"": ""pred38"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [2815.466552734375, 2484.7412109375, 441.60546875, 258.95458984375], ""crop_path"": ""crops/val/defect_flashover/val_img8_pred38"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,180,crops/val,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred38"", ""image_id"": 8, ""box_id"": ""pred38"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [2815.466552734375, 2484.7412109375, 441.60546875, 258.95458984375], ""crop_path"": ""crops/val/defect_flashover/val_img8_pred38"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,180,defect_flashover/,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred38"", ""image_id"": 8, ""box_id"": ""pred38"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [2815.466552734375, 2484.7412109375, 441.60546875, 258.95458984375], ""crop_path"": ""crops/val/defect_flashover/val_img8_pred38"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,181,crop_path,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred39"", ""image_id"": 8, ""box_id"": ""pred39"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [2796.10693359375, 2899.01123046875, 460.525634765625, 872.07763671875], ""crop_path"": ""crops/val/insulator_ok/val_img8_pred39"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,181,crops/val,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred39"", ""image_id"": 8, ""box_id"": ""pred39"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [2796.10693359375, 2899.01123046875, 460.525634765625, 872.07763671875], ""crop_path"": ""crops/val/insulator_ok/val_img8_pred39"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,181,insulator_ok/,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred39"", ""image_id"": 8, ""box_id"": ""pred39"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [2796.10693359375, 2899.01123046875, 460.525634765625, 872.07763671875], ""crop_path"": ""crops/val/insulator_ok/val_img8_pred39"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,182,crop_path,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred40"", ""image_id"": 8, ""box_id"": ""pred40"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [2835.89453125, 1884.428466796875, 448.957763671875, 254.42138671875], ""crop_path"": ""crops/val/defect_flashover/val_img8_pred"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,182,crops/val,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred40"", ""image_id"": 8, ""box_id"": ""pred40"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [2835.89453125, 1884.428466796875, 448.957763671875, 254.42138671875], ""crop_path"": ""crops/val/defect_flashover/val_img8_pred"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,182,defect_flashover/,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred40"", ""image_id"": 8, ""box_id"": ""pred40"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [2835.89453125, 1884.428466796875, 448.957763671875, 254.42138671875], ""crop_path"": ""crops/val/defect_flashover/val_img8_pred"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,183,crop_path,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred41"", ""image_id"": 8, ""box_id"": ""pred41"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [3155.220458984375, 2560.410400390625, 259.68359375, 209.26171875], ""crop_path"": ""crops/val/insulator_ok/val_img8_pred41.jpg"""
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,183,crops/val,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred41"", ""image_id"": 8, ""box_id"": ""pred41"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [3155.220458984375, 2560.410400390625, 259.68359375, 209.26171875], ""crop_path"": ""crops/val/insulator_ok/val_img8_pred41.jpg"""
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,183,insulator_ok/,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred41"", ""image_id"": 8, ""box_id"": ""pred41"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [3155.220458984375, 2560.410400390625, 259.68359375, 209.26171875], ""crop_path"": ""crops/val/insulator_ok/val_img8_pred41.jpg"""
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,184,crop_path,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred42"", ""image_id"": 8, ""box_id"": ""pred42"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [3154.479736328125, 2572.7607421875, 253.669921875, 191.64794921875], ""crop_path"": ""crops/val/defect_broken/val_img8_pred42.j"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,184,crops/val,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred42"", ""image_id"": 8, ""box_id"": ""pred42"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [3154.479736328125, 2572.7607421875, 253.669921875, 191.64794921875], ""crop_path"": ""crops/val/defect_broken/val_img8_pred42.j"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,184,defect_broken/,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred42"", ""image_id"": 8, ""box_id"": ""pred42"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [3154.479736328125, 2572.7607421875, 253.669921875, 191.64794921875], ""crop_path"": ""crops/val/defect_broken/val_img8_pred42.j"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,185,crop_path,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred43"", ""image_id"": 8, ""box_id"": ""pred43"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [2784.10009765625, 3077.081787109375, 438.3544921875, 247.9697265625], ""crop_path"": ""crops/val/defect_flashover/val_img8_pred"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,185,crops/val,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred43"", ""image_id"": 8, ""box_id"": ""pred43"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [2784.10009765625, 3077.081787109375, 438.3544921875, 247.9697265625], ""crop_path"": ""crops/val/defect_flashover/val_img8_pred"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,185,defect_flashover/,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred43"", ""image_id"": 8, ""box_id"": ""pred43"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [2784.10009765625, 3077.081787109375, 438.3544921875, 247.9697265625], ""crop_path"": ""crops/val/defect_flashover/val_img8_pred"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,186,crop_path,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred44"", ""image_id"": 8, ""box_id"": ""pred44"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [2760.94775390625, 3468.072998046875, 455.526611328125, 256.464599609375], ""crop_path"": ""crops/val/defect_flashover/val_img8_"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,186,crops/val,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred44"", ""image_id"": 8, ""box_id"": ""pred44"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [2760.94775390625, 3468.072998046875, 455.526611328125, 256.464599609375], ""crop_path"": ""crops/val/defect_flashover/val_img8_"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,186,defect_flashover/,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred44"", ""image_id"": 8, ""box_id"": ""pred44"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [2760.94775390625, 3468.072998046875, 455.526611328125, 256.464599609375], ""crop_path"": ""crops/val/defect_flashover/val_img8_"
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,187,crop_path,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred45"", ""image_id"": 8, ""box_id"": ""pred45"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [2790.973388671875, 2890.271484375, 485.462890625, 261.79296875], ""crop_path"": ""crops/val/defect_broken/val_img8_pred45.jpg"","
reports\operation_next\stage4_dinov2_packfix\secondbest_cv0p35\predictions_vlm_labels_v1.jsonl,187,crops/val,metadata_or_eval_artifact,"{""record_id"": ""val_img8_pred45"", ""image_id"": 8, ""box_id"": ""pred45"", ""source"": ""pred"", ""split"": ""val"", ""bbox_xywh"": [2790.973388671875, 2890.271484375, 485.462890625, 261.79296875], ""crop_path"": ""crops/val/defect_broken/val_img8_pred45.jpg"","
